# index, label, _pos
4139,"UNKMEIR, C","array([ 1.74072417, 95.43101904])"
4140,"MOCH, S","array([ 0.63688085, 95.29704114])"
4141,"STEDILE, E","array([152.92185446,  56.41270609])"
4142,"DUARTE, R","array([154.85942194,  57.44833718])"
4143,"NAON, CM","array([ 5.71151361, 47.80824123])"
4144,"REICHENBACH, MCV","array([ 0.83737903, 44.64185351])"
4145,"TROBO, ML","array([-7.89062144, 50.55719753])"
4146,"ANTONSEN, F","array([ 15.68184669, -99.45599718])"
4147,"BORMANN, K","array([  13.58875199, -100.15904395])"
4148,"KHIMSHIASHVILI, G","array([ 13.05855546, 290.78737515])"
4149,"SRINIVASAN, V","array([-68.46192642,  48.60585756])"
4150,"MERKEL, J","array([-37.39961751, 104.83410715])"
4151,"KIM, C","array([-12.22725606,  81.80452517])"
4152,"SU, W","array([ 87.45384052, 220.61545464])"
4153,"SHEVCHENKO, OY","array([-19.59100726, 145.86150043])"
4154,"SOLGANIK, SB","array([-20.90839228, 144.76504961])"
4155,"HAEUSSLING, R","array([  6.78548087, 104.21900282])"
4156,"DASGUPTA, A","array([-8.06740282, 64.45692782])"
4157,"DIACONESCU, D","array([-0.69979241, 81.51570586])"
4158,"GURALNIK, Z","array([-22.33507734,  81.82225221])"
4159,"SORIN, AS","array([23.51732589, 97.43579058])"
4160,"KOKADO, A","array([ 24.00044575, 120.58884349])"
4161,"KONISI, G","array([ 23.54467742, 121.95708354])"
4162,"COWDALL, PM","array([-0.83599173, 67.57752161])"
4163,"ZLATEV, SI","array([-24.67896006, 110.30138883])"
4164,"HU, C","array([-50.05402747,  29.67872235])"
4165,"MATINYAN, S","array([-48.96512444,  30.03403761])"
4166,"FRANCIA, MD","array([-14.86540445,  99.49830257])"
4167,"LOEWE, M","array([ -9.74196185, 103.70795893])"
4168,"ASTE, A","array([   3.95828337, -137.45830999])"
4169,"SCHARF, G","array([   2.53660266, -135.4579606 ])"
4170,"BISCHOFF, J","array([25.42281215, 87.14213856])"
4171,"JEFFREY, LC","array([-185.02758506,  -17.60698653])"
4172,"KIRWAN, FC","array([-182.83702967,  -17.72720599])"
4173,"PIGUET, CA","array([ 13.55076666, 135.31593531])"
4174,"SIEDENTOP, H","array([192.11121077,   9.50331867])"
4175,"KAO, YC","array([146.56245528, 222.49773117])"
4176,"LEE, DH","array([144.9995681 , 220.90338365])"
4177,"ILHA, A","array([-25.60012473,  59.3001837 ])"
4178,"PFENNING, MJ","array([47.24019637, 49.81822975])"
4179,"CORICHI, A","array([-27.27504784,  43.46565162])"
4180,"LETELIER, PS","array([ 1.22624828, 90.36476693])"
4181,"HAUGH, KP","array([-39.37347288,  67.52495707])"
4182,"NIERMANN, S","array([-33.90963262, 114.59992386])"
4183,"BROWER, R","array([-52.98319718,  97.32480766])"
4184,"CHANDRASEKHARAN, S","array([-52.7957065 ,  96.06960602])"
4185,"LANDAU, DP","array([-40.69707683,  99.69199469])"
4186,"ALFORD, MG","array([-57.98575741, 109.82658312])"
4187,"KLASSEN, TR","array([-52.27609226, 105.20586941])"
4188,"LEPAGE, GP","array([-58.40831915, 108.38778095])"
4189,"SALGADO, JFJ","array([-46.21085461,  48.72840502])"
4190,"LAZARIDES, G","array([-88.46197158, 287.25618435])"
4191,"SCHAEFER, RK","array([-87.86039467, 285.08408293])"
4192,"SHAFI, Q","array([-90.06356279, 285.6847111 ])"
4193,"SENGUPTA, S","array([-7.42807254, 37.94064456])"
4194,"LEONTARIS, GK","array([-19.75516486,  51.61093169])"
4195,"TRACAS, ND","array([-20.01953678,  43.66147909])"
4196,"TINYAKOV, P","array([ 6.22431335, 36.50544092])"
4197,"LOESCH, S","array([49.71040835, 90.86401384])"
4198,"PARASHAR, P","array([19.33543105, 90.09346035])"
4199,"PALATNIK, D","array([188.50308732, 105.9484529 ])"
4200,"LEE, S","array([-13.82123078,  92.254232  ])"
4201,"KAHNG, J","array([-12.89612261, 100.07229424])"
4202,"YOO, S","array([-15.65595496, 100.63742027])"
4203,"LEE, CH","array([-12.37423091, 100.82736084])"
4204,"PARK, CS","array([-14.75146759, 101.39923838])"
4205,"YIM, E","array([-13.77673329, 100.08972956])"
4206,"BLASI, R","array([ 13.76579222, 273.45987781])"
4207,"PASCAZIO, MNS","array([ 15.89118417, 273.89036374])"
4208,"BAKER, TH","array([182.83250072, 118.19363058])"
4209,"MORALES, N","array([-43.3819705 ,  85.74869359])"
4210,"ALEXANIAN, G","array([-0.25811865, 53.60661555])"
4211,"FUKAZAWA, K","array([-13.24392621, 119.27435517])"
4212,"JOERSS, M","array([ -93.49924758, -103.7437161 ])"
4213,"YUZBASHYAN, EA","array([ 26.16540977, 103.97522773])"
4214,"HOTTA, M","array([17.81118957, 12.3104123 ])"
4215,"INOUE, H","array([16.19296654, 12.52458043])"
4216,"JOICHI, I","array([14.05024448, 18.1310169 ])"
4217,"TANAKA, M","array([17.92735216, 13.8028377 ])"
4218,"YASNOV, VI","array([-10.43213697,  28.02914632])"
4219,"BARABANSCHIKOV, AV","array([40.65525627, 77.41314715])"
4220,"PROKUSHKIN, SF","array([39.3739387 , 76.68091553])"
4221,"HELLMUND, M","array([-26.61294828, 110.88015304])"
4222,"BALASKA, S","array([44.59263232, 92.74288409])"
4223,"BRAATEN, E","array([-55.86730676,  88.40305219])"
4224,"NIETO, A","array([-47.40565464,  86.13883894])"
4225,"KULIKOV, I","array([-164.79558542,   26.00546936])"
4226,"YANG, Y","array([ 19.40872178, 101.38997836])"
4227,"KARADAYI, HR","array([ -7.34564164, 238.44715186])"
4228,"GUNGORMEZ, M","array([ -9.15118311, 239.79843903])"
4229,"EWEN, H","array([ 3.94059963, 69.98341601])"
4230,"FOERGER, K","array([-2.04839876, 68.01224524])"
4231,"HUA, L","array([-31.56859867,  74.03750909])"
4232,"MASUDA, T","array([ 14.15553048, 108.24540045])"
4233,"MEJEAN, P","array([34.53964627, 87.67156151])"
4234,"GUVEN, R","array([-181.86706214,   -9.97097461])"
4235,"YORUK, E","array([-179.63632094,  -10.46010932])"
4236,"KONECHNY, A","array([14.35942825, 64.10442888])"
4237,"SYROS, C","array([  74.53445501, -119.5345971 ])"
4238,"SCHULZMIRBACH, C","array([  72.62751909, -118.31201911])"
4239,"BENGTSSON, I","array([-35.71406625,  94.40108161])"
4240,"KLEPPE, A","array([-41.9495521 , 100.62781007])"
4241,"PLATA, MJDL","array([-193.60623014,  143.64768287])"
4242,"WINITZKI, S","array([-36.71058845,  43.93654705])"
4243,"MAZNYTSIA, A","array([ 2.11796644, 81.89417102])"
4244,"RUDYCHEV, I","array([ 0.79624519, 73.9558621 ])"
4245,"MUKHERJEE, A","array([-14.06195245, 104.3268299 ])"
4246,"OZER, HT","array([ 81.71602895, -41.177903  ])"
4247,"GIES, H","array([-60.11148769, -72.62835987])"
4248,"POPE, HLCN","array([ 3.40853428, 50.94904654])"
4249,"THERON, AN","array([-24.00850127,  75.42434451])"
4250,"MARTINEZ, JRR","array([-47.8420366 , 280.45381634])"
4251,"PERNICE, SA","array([-46.14753389,  59.67761033])"
4252,"OLEAGA, G","array([-55.0648843,  57.6186885])"
4253,"ARAKANE, Y","array([ -0.63495734, 120.43883546])"
4254,"KUNITOMO, H","array([ -5.52646008, 115.86927825])"
4255,"TOKURA, A","array([ -1.71307876, 121.30849992])"
4256,"DUTRA, ADS","array([-41.38496451,  84.91773382])"
4257,"JACQUOT, JL","array([-97.74106573, 204.60446013])"
4258,"CHAPLINE, G","array([-25.494958  , 280.25408269])"
4259,"KOPELIOVICH, VB","array([-15.62407605, 120.58710547])"
4260,"M, BB","array([-162.65768754,  135.36646608])"
4261,"ROG, T","array([-51.4275354 , 131.14742101])"
4262,"AHMEDOV, H","array([ 72.65332541, 221.15015256])"
4263,"COSTA, MS","array([-1.2974534 , 69.04866382])"
4264,"GIERES, F","array([11.47745795, 78.96478346])"
4265,"GOURMELEN, S","array([ 7.45655537, 77.95471946])"
4266,"MATSUDA, S","array([ 27.20239383, 134.15025502])"
4267,"ISHIMOTO, Y","array([ 23.08549608, 129.0407966 ])"
4268,"NOJIRI, M","array([-17.18804266, 140.77640926])"
4269,"MATSUNAGA, T","array([-15.15368925, 141.38148557])"
4270,"OHZEKI, C","array([-16.50588181, 142.01123984])"
4271,"VAUTHERIN, D","array([ 40.70446526, 147.01078143])"
4272,"DITTRICH, W","array([-60.59208901, -70.46137221])"
4273,"CARLSON, CE","array([-70.40163639,  57.95055191])"
4274,"PEREZMERCADER, J","array([-69.7971487 ,  56.57079718])"
4275,"KARP, RL","array([22.1632864, 95.1763558])"
4276,"SLUPINSKI, MJ","array([ 1.59770509, 98.44929145])"
4277,"RASCHHOFER, E","array([14.5941166, 36.9700383])"
4278,"GADIYAR, GH","array([-127.03320129,  215.01269977])"
4279,"FUKUMA, M","array([ -9.43525064, 110.53404978])"
4280,"PECINACRUZ, JN","array([-219.45586074,   48.9571797 ])"
4281,"PASSARE, M","array([141.78220738, 201.63298587])"
4282,"TSIKH, AK","array([143.27992423, 203.26912835])"
4283,"CHESHEL, AA","array([143.94308135, 201.15693076])"
4284,"LEVIT, S","array([-67.866222 , 118.2161654])"
4285,"MELLO, PCRCD","array([-67.81896156, 126.96926928])"
4286,"CARNEIRO, S","array([-68.2861208 , 125.33715349])"
4287,"NEMES, MC","array([-62.9767687 , 122.84133182])"
4288,"MATSUMOTO, S","array([11.87316728, 21.43054958])"
4289,"HIRAMOTO, M","array([-13.27479008, 145.16448921])"
4290,"TAKAHASHI, H","array([-14.69805498, 145.97510912])"
4291,"MUSIN, YR","array([197.8228498 ,  41.34972424])"
4292,"MARU, N","array([-19.05226108, 109.30788006])"
4293,"KITAKADO, S","array([-22.65059254, 126.85124909])"
4294,"TAYLORROBINSON, M","array([-111.32368371,  -94.57613855])"
4295,"ANANDAN, J","array([-26.82028448,  31.41780695])"
4296,"MAVROMATOS, JEN","array([-38.19909198,  45.6808289 ])"
4297,"KRUGER, M","array([21.35568587, 79.50477902])"
4298,"RANT, J","array([17.22996224, 79.05510511])"
4299,"BORCHERDS, RE","array([-180.25402795,  101.23091479])"
4300,"COMBES, F","array([-50.84606754,  53.30421481])"
4301,"WHELAN, ND","array([174.52592896, 114.47868493])"
4302,"LAW, J","array([-60.66385846,  50.47702018])"
4303,"UJINO, H","array([  9.27523092, 104.32360509])"
4304,"MURAKAMI, S","array([ 21.2800374 , 137.80396562])"
4305,"JOHNSTON, D","array([-47.20324815,  73.2200602 ])"
4306,"MANOLIU, M","array([197.59921194,  51.10142062])"
4307,"PRICE, RH","array([-42.02983412,  73.76148444])"
4308,"ALLEN, B","array([-25.56742982,  51.60169724])"
4309,"WISNIEWSKI, J","array([-47.02405945,  58.63098939])"
4310,"MUKHANOV, V","array([-25.58389345,  64.2509642 ])"
4311,"ABRAMO, LRW","array([-34.02598884,  59.63692929])"
4312,"BRANDENBERGER, R","array([-37.8872065 ,  57.32977493])"
4313,"FROMMERT, H","array([-160.70803945,  -86.65963422])"
4314,"GARRIGA, J","array([-26.97834742,  65.84267445])"
4315,"REKOWSKI, OVS","array([-161.39128875,  -84.14812086])"
4316,"SCHOOR, H","array([-158.75010135,  -87.78732691])"
4317,"PENIN, AA","array([-25.19277093,  39.17833196])"
4318,"TINYAKOV, PG","array([-24.4443484 ,  45.92432825])"
4319,"TROITSKY, SV","array([-25.6711869 ,  41.24429297])"
4320,"PATRASCIOIU, A","array([30.38819045, 77.82137745])"
4321,"SEILER, E","array([29.44462497, 76.95756546])"
4322,"FIOL, B","array([ 7.52920289, 91.16236267])"
4323,"BELLAC, ML","array([20.98230173, 76.66357092])"
4324,"ARGYRES, EN","array([ -56.43096535, -109.14117198])"
4325,"PAPADOPOULOS, CG","array([ -55.48709627, -110.91100699])"
4326,"BRUINSMA, M","array([ -58.13975122, -110.08647664])"
4327,"KLEISS, R","array([ -57.14184419, -111.81414354])"
4328,"PETER, P","array([-37.83393622,  66.75748697])"
4329,"WUSTHOFF, M","array([-8.8423363 , 36.65619305])"
4330,"BONANNO, A","array([-54.72764135,  64.29924927])"
4331,"ZAPPALA, D","array([-62.65255922,  62.88048867])"
4332,"MATCHEV, KT","array([11.72653891, 52.4391265 ])"
4333,"ZHANG, R","array([16.05353404, 53.21100668])"
4334,"KOMATSU, T","array([-1.66333602, 41.40442764])"
4335,"XING, Z","array([-1.79232551e-02,  3.99813254e+01])"
4336,"WAMBACH, J","array([-50.69561774,  88.91821132])"
4337,"ISAEV, AP","array([17.99267818, 50.08224273])"
4338,"TRIFONOV, DA","array([146.59491261,  37.59391198])"
4339,"GALLOT, L","array([ 9.51902903, 75.96410782])"
4340,"BORSTNIK, NM","array([-26.81798422,  74.97288078])"
4341,"MOHR, R","array([-43.94960137,  98.85466003])"
4342,"NARDO, LD","array([-39.55080644,  56.33986589])"
4343,"MORA, C","array([-74.46570305,  88.26383372])"
4344,"AGHAMOHAMMADI, A","array([ 13.3012147 , 126.56235944])"
4345,"SHARIATI, A","array([ 16.56627957, 130.25872053])"
4346,"FURUUCHI, K","array([ -7.33428683, 106.99382515])"
4347,"BRANSON, T","array([-28.39742752,  96.08888724])"
4348,"SCHNETZ, O","array([-13.58597049, 103.09118496])"
4349,"NOGUEIRA, JA","array([ 78.0321936, -52.4777611])"
4350,"JR, AM","array([ 75.56313131, -51.80102614])"
4351,"LIBANOV, MV","array([-24.14424327,  32.78329782])"
4352,"SRIVASTAVA, PP","array([-46.96558366, 299.24284022])"
4353,"KIMURA, M","array([ 21.24648968, 122.74734599])"
4354,"APIKYAN, S","array([-22.44176918, 270.23156636])"
4355,"EFTHIMIOU, C","array([-20.72892098, 271.91271791])"
4356,"JAHN, O","array([-49.38597805, 120.62476064])"
4357,"KRAUS, T","array([-52.77966571, 125.59660144])"
4358,"SEEGER, M","array([-50.83219711, 122.69579688])"
4359,"VARCHENKO, AN","array([144.74624531,  -9.02450028])"
4360,"GUSEINZADE, SM","array([146.17341605,  -7.35230751])"
4361,"HASHIMOTO, Y","array([ 30.11992544, 126.07388902])"
4362,"MIYAGI, S","array([ 30.20280694, 124.46550466])"
4363,"OTSUKA, T","array([ 31.48545599, 125.26647946])"
4364,"ROSLY, AA","array([-61.29795082,  98.13375443])"
4365,"SELIVANOV, KG","array([-67.21842048, 101.00046841])"
4366,"SRIRAM, MS","array([-81.60487236,  42.78527893])"
4367,"SEGAR, J","array([-83.03252864,  44.85137902])"
4368,"BAMBAH, BA","array([-76.54539432,  46.49084793])"
4369,"LAKSHMIBALA, S","array([-83.03827798,  43.28472094])"
4370,"BOLDYREV, S","array([ 84.75742583, -74.85754126])"
4371,"OLUM, KD","array([-31.09231704,  56.02029865])"
4372,"BIALAS, A","array([-70.00604284, 100.50142611])"
4373,"OPFERMANN, A","array([ 1.83295549, 71.5445807 ])"
4374,"ORGINOS, KN","array([-28.00380936,  81.33776341])"
4375,"TROOST, J","array([-0.72310109, 66.73923516])"
4376,"CONTRERAS, C","array([-65.24614279,  78.39226425])"
4377,"BATTYE, R","array([ 2.95458423, 97.59186564])"
4378,"DAVID, JR","array([-34.95080427,  66.80043804])"
4379,"MANIAS, MV","array([-0.12735763, 44.32790987])"
4380,"DEGRAND, T","array([-56.80586947, 128.2109405 ])"
4381,"KRAUSS, LM","array([-20.42335928,  49.64558195])"
4382,"HEO, J","array([-18.99595207,  45.34198609])"
4383,"BRADEN, H","array([ 1.13781794, 96.9439767 ])"
4384,"RUSAKOV, B","array([193.91749357,  35.8599231 ])"
4385,"MINAKATA, H","array([-34.89345019,  46.62993668])"
4386,"AVDEEV, LV","array([-89.4833123 ,  78.25603739])"
4387,"KAZAKOV, DI","array([-89.06684142,  76.55437931])"
4388,"SOCORRO, J","array([-32.63860357,  89.72406813])"
4389,"FERNANDEZ, VI","array([ 9.75992118, 40.21784206])"
4390,"HSIEH, R","array([ 10.05867235, 105.66161884])"
4391,"LIN, C","array([  2.09463626, 110.83384133])"
4392,"SCHMIDT, I","array([-48.09117339,  79.64192054])"
4393,"MCKERNAN, DB","array([-79.12780355, 253.13713574])"
4394,"HO, C","array([  59.05335127, -100.76512737])"
4395,"BARWALD, O","array([11.36731054, 93.19782859])"
4396,"MARTIN, L","array([-39.28851815,  87.8533014 ])"
4397,"KUTZ, N","array([-210.69649869,  -44.56908229])"
4398,"DRUMMOND, IT","array([24.27626844, 60.16043015])"
4399,"HORGAN, RR","array([24.28110116, 58.90794276])"
4400,"REBHAN, A","array([16.77485898, 64.42624985])"
4401,"BOOTH, H","array([174.54526197, -58.7224569 ])"
4402,"MUNSTER, G","array([-81.80045665,  56.6489735 ])"
4403,"GRIESSHAMMER, H","array([-87.44274009,  54.1515587 ])"
4404,"LEHMANN, D","array([-87.95122792,  55.87842869])"
4405,"CAUSO, MS","array([-31.61274355, 136.62681849])"
4406,"NASCIMENTO, JRS","array([-29.68976848,  41.69652839])"
4407,"SHUVAEV, A","array([-41.97840098,  50.09811984])"
4408,"IVANOV, D","array([ 27.80806085, 289.66201682])"
4409,"WOSIEK, J","array([-63.27304816,  94.75216776])"
4410,"JANIK, RE","array([-69.48447698,  96.99349734])"
4411,"YUASA, K","array([ 11.62057243, 276.45629351])"
4412,"YOSHIDA, Y","array([ -8.48836529, 117.86465361])"
4413,"QUANDT, M","array([-60.86195542, 113.59932016])"
4414,"MARKUSHIN, VE","array([-15.61215996, 263.28947668])"
4415,"NAYAK, GC","array([-89.94284346,  71.03735254])"
4416,"ALVAREZCONSUL, L","array([-25.53675022,  34.91769738])"
4417,"ARAI, M","array([-42.85411918,  47.2159516 ])"
4418,"IVASHKEVICH, EV","array([115.51188747, 208.61474958])"
4419,"JUSTIN, JZ","array([  3.55729469, 101.76858108])"
4420,"ROSENZWEIG, C","array([-43.457838  ,  62.04086727])"
4421,"KOIKE, M","array([-7.35067055e-02,  1.23511111e+02])"
4422,"JENSEN, B","array([-40.06116844, 107.60764402])"
4423,"MATINYAN, SG","array([-52.38545828,  52.24449889])"
4424,"DURR, S","array([-16.4937873 , 114.82355234])"
4425,"BANDO, M","array([  6.11327567, 123.73680408])"
4426,"ETESI, G","array([173.47285657,   5.08396891])"
4427,"GOMES, M","array([-39.20517056,  82.0353469 ])"
4428,"MALBOUISSON, JMC","array([-44.71972669,  80.75360558])"
4429,"SILVA, AJD","array([-38.82404696,  78.0390305 ])"
4430,"QUIROZPEREZ, N","array([-49.94599468,  81.23081338])"
4431,"AGANAGIC, M","array([-8.26698839, 77.04563492])"
4432,"POPESCU, C","array([-8.65429604, 83.09670915])"
4433,"KWON, H","array([ 2.75684153, 76.44023599])"
4434,"SEKIGUCHI, A","array([ 33.19512194, 134.55474451])"
4435,"SANTOS, J","array([-113.41914901,  -61.36992995])"
4436,"KAREVSKI, D","array([-111.13960124,  -64.38756404])"
4437,"ZHANG, S","array([164.35804603, -27.24316313])"
4438,"KIM, D","array([-113.75158846,  267.1750844 ])"
4439,"NISHINO, T","array([ 52.6449201 , 123.61071106])"
4440,"DARIAN, BK","array([-141.64063591,  -79.58612022])"
4441,"KUNZLE, HP","array([-142.10616423,  -77.45604908])"
4442,"MCELWAINE, J","array([121.24099265, 204.17040296])"
4443,"FEINSTEIN, A","array([-27.08520294,  47.67675721])"
4444,"SEBASTIAN, MAP","array([-31.77512491,  39.93944748])"
4445,"BRAUNSTEIN, SL","array([135.07778075, 110.34006687])"
4446,"SIMON, JZ","array([-44.98168878,  46.64517122])"
4447,"STEWART, IW","array([13.73102347, 82.89570643])"
4448,"BLUNDEN, PG","array([20.92871617, 86.84402161])"
4449,"AARTS, G","array([ -12.77449255, -128.35348362])"
4450,"ARNOLD, P","array([  5.89385606, 126.83297328])"
4451,"YAFFE, LG","array([  4.21623683, 126.82555566])"
4452,"SCHAEFER, T","array([-13.73693713,  56.45783298])"
4453,"SHURYAK, E","array([-8.32706997, 55.7700637 ])"
4454,"KANADA, H","array([ 10.50777989, 117.84523031])"
4455,"SO, H","array([  5.94690901, 111.1186737 ])"
4456,"TAKEDA, S","array([ 10.00395723, 118.95223906])"
4457,"PAWLOWSKI, M","array([-99.45102486, 136.63320631])"
4458,"HERRERASIKLODY, P","array([-4.2389063 , 47.22669263])"
4459,"PASCUAL, P","array([-7.24294113, 50.95880508])"
4460,"TARON, J","array([-4.80208126, 47.99711735])"
4461,"LANDSBERG, PT","array([-43.90108165, 127.40137906])"
4462,"BONECHI, F","array([ 94.49293897, 239.33635019])"
4463,"SORACE, E","array([ 92.96095405, 238.92920605])"
4464,"TARLINI, M","array([ 94.48416748, 236.79552261])"
4465,"SANTOS, MTD","array([-66.19906014, 128.00949217])"
4466,"FRANCO, DHT","array([23.98009772, 72.79950976])"
4467,"BORWEIN, JM","array([-78.18124002,  80.53064726])"
4468,"BRADLEY, DM","array([-77.38924401,  81.85335171])"
4469,"BABUJIAN, H","array([26.48543047, 40.51974989])"
4470,"KAROWSKI, M","array([26.27970942, 39.00739633])"
4471,"ZAPLETAL, A","array([27.66895651, 39.70763973])"
4472,"ALIMOHAMMADI, A","array([ 15.53612172, 131.78853461])"
4473,"AREFEVA, I","array([-22.98161144,  79.92691803])"
4474,"SVAITER, BF","array([32.88894038, 61.74532784])"
4475,"TAYLOR, W","array([-18.36661693,  83.79392611])"
4476,"MUKOHYAMA, S","array([-31.14176731,  76.93530943])"
4477,"COLLINO, A","array([ 19.00699332, 111.89183925])"
4478,"MIGNACO, JA","array([-93.14213218, -79.32983798])"
4479,"SIGAUD, C","array([-92.21531464, -81.19946067])"
4480,"SILVA, ARD","array([-91.17095924, -78.64897207])"
4481,"VANHECKE, FJ","array([-90.4232466 , -80.45268609])"
4482,"FEICHTINGER, U","array([22.75711884, 77.93820659])"
4483,"PAGES, KDRC","array([-30.4366426 ,  86.78886704])"
4484,"LI, J","array([23.73492745, 99.03602245])"
4485,"SONG, X","array([18.3246672 , 95.66310347])"
4486,"HESS, PO","array([-45.8622162 , 104.48220194])"
